公司統編,公司名稱,縣市別代碼,公司地址,設立日期
25202550,圓德餐飲店,10019,臺中市南屯區寶山里忠勇路１５８之１號１樓,0980514
09300035,石全石美石鍋專賣店,10019,臺中市大雅區大雅里中清北街５７號１樓,0950221
25454274,龍之軒小吃店,10019,臺中市霧峰區本堂里樹仁路23號一樓,0990609
26988092,磨牙塘飲食店,10019,臺中市北區立人里華美街二段３００號、３０２號、３０４號,1011114
40665946,金佬沃牛排館,10019,臺中市北區賴福里進化北路３７８之２３號１樓,1041028
17560081,富比世大飯店,10019,臺中市北區賴村里學士路１８１號地下１層及地上１至７層,0960621
08794046,禾錪咖啡館,10019,臺中市北區錦平里文祥街１１７號１樓,0940725
38975298,晨安廚房早餐店,10019,臺中市龍井區東海里國際街１３２號１樓,1040519
40522602,豪記排骨飯行,10019,臺中市大里區金城里中興路一段２８６-１號１樓,1040326
38854098,金鑽名店,10019,臺中市梧棲區頂寮里大仁路二段１６８號１樓,1030919
10989905,李阿海魯肉飯,10019,臺中市西區公益里中美街３０３號１樓,1001208
26981160,春水鴻休閒館,10019,臺中市北屯區同榮里同榮路228號1樓,1010921
40538956,西蒙奶奶商行,10019,臺中市南區崇倫里三民西路２８７號１２樓之１,1040415
38869260,萬味便當社,10019,臺中市后里區中和里富春路１３５之３９號１樓,1040107
40654700,泓爺漢堡店,10019,臺中市北屯區軍功里軍功路二段２５８號１樓,1040925
72549153,源隆小吃店,10019,臺中市北區賴明里中清路一段７２０號,1070809
13408327,參陸柒餐館,10019,臺中市北區賴村里進化北路３６７之１０號,0900406
38852325,劉記便當,10019,臺中市西屯區福雅里福順路３０１之２號,1030903
10996841,大台中四海豆漿店,10019,臺中市西屯區西墩里西屯路三段39號1樓,1010215
39818803,小慧小吃店,10019,臺中市龍井區新東里新興路３９之３號１樓,1020801
26917506,阮氏蓓賢越南小吃,10019,臺中市中區繼光里繼光街142號1樓,1001219
40654321,富鼎薪豬腳小吃店,10019,臺中市南屯區大誠里東興路二段１２０號１樓,1040924
72512114,文珍蛤仔麵,10019,臺中市西區公平里大業路３５號,1070109
72347109,奕享美式炸雞店,10019,臺中市梧棲區中正里中和街７１號１樓,1060915
40618634,元盛小吃店,10019,臺中市北屯區軍功里東山路一段２４３號１樓,1040715
72315367,君嘉企業社,10019,臺中市北區崇德里崇德路一段４８２號一樓、４８４號一樓,1060221
26992687,比墨司餐館,10019,臺中市南屯區惠中里大墩十街２６８號一樓,1011218
38865813,豪悅小吃店,10019,臺中市龍井區新庄里遊園南路８８號,1031210
14790167,一吉松烤肉便當快餐店,10019,臺中市豐原區南陽里南陽路４０３號１樓,0980707
39804370,森下居食屋,10019,臺中市西區公平里公益路２０４號,1020423
25261500,巴蒂凱爾小吃店,10019,臺中市北區育德里尚德街2號１樓,0980303
47514108,五藏鍋物,10019,臺中市西屯區何成里大隆路１４４號１樓,1051220
38862702,千富小吃店,10019,臺中市豐原區北陽里豐東路１７２號１樓,1031120
26881970,八倆燒品食燒烤屋,10019,臺中市西屯區何安里青海路一段66號,1000808
82449148,伊藤火鍋店,10019,臺中市沙鹿區北勢里英才路１０８號,1080214
10981256,美村南早餐店,10019,臺中市南區南和里工學路60號1樓,1001004
38871759,樂客飲食店,10019,臺中市北區新北里一中街２２１號二樓,1040127
82448577,名香小吃店,10019,臺中市西區中興里向上北路１４１號１樓,1080211
82434031,四張犁素食館,10019,臺中市北屯區四民里后庄路１１２０號,1071109
47461361,天天來海鮮平價現炒,10019,臺中市豐原區東湳里三豐路４８６巷９０號,1050225
40669128,子磊創意餐飲,10019,臺中市西屯區逢甲里逢甲路１９巷１０之１號地下一樓,1041103
47419358,北陽食堂,10019,臺中市豐原區北陽里北陽路１５６號１樓,1060803
72534004,宸穎餐飲店,10019,臺中市南區福平里美村路二段１０７號１樓,1070522
38855293,熊補餐飲店,10019,臺中市北屯區平陽里崇德路二段２３９號１樓,1030926
38975419,宏坤飲食店,10019,臺中市神岡區社口里中山路６８０號１樓,1031120
45838828,康記池上飯包店,10019,臺中市西屯區何德里西屯路二段32-2號1樓,0980826
82446162,金多寶商行,10019,臺中市西區和龍里篤行路２２３號１樓,1080117
45419888,泛蓋亞文創事業社,10019,臺中市西屯區福安里台中港路三段９０號１樓,0960321
40642331,金獅日盛商行,10019,臺中市大甲區岷山里中山路一段９００號１樓,1040828
39834965,阿榮美食農園,10019,臺中市新社區大南里興中街２３１－２號,1021024
26999210,鄧家香牛肉麵店,10019,臺中市沙鹿區北勢里北勢東路６８８號１樓,1020201
38863343,喜福緣素食自助餐館,10019,臺中市北屯區平和里山西路二段２７７號１樓,1031125
26962826,六順焢肉飯,10019,臺中市太平區新高里樹德路88之3號1樓,1010502
72525292,碗美麵舖,10019,臺中市沙鹿區北勢里北勢東路５２５號１樓,1070403
47477053,喵喵咖啡屋,10019,臺中市北區新北里三民路三段１６４巷７號１樓,1050401
26803216,豐園餐飲會館,10019,臺中市北區邱厝里育德路47-5號,1000323
25434806,登福池上飯包店,10019,臺中市北區淡溝里英才路３０７號１樓,1000225
72549490,小博士早餐店,10019,臺中市北區邱厝里大德街２２號１樓,1070810
45751815,大廚餐館,10019,臺中市大甲區義和里中山路1段316號,0981217
39801325,巧克吐司早餐店,10019,臺中市西屯區福安里中工三路９９號,1020328
40569492,阿寶排骨麵店,10019,臺中市大里區瑞城里成功路５１０號１樓,1040529
72352171,凱熊雙醬咖哩店,10019,臺中市北屯區平心里瀋陽路三段１９８號１樓,1061019
18328920,秋麗餐廳,10019,臺中市潭子區栗林里中山路三段２９８號１樓,1020312
39653871,鑫泰泰式料理,10019,臺中市豐原區中陽里惠陽街１３７號,1020318
82445826,茅狀元飲食店,10019,臺中市南屯區大同里東興路二段２０５號,1080116
97934908,華富餐廳,10019,臺中市西區民龍里台中港路一段１６７之３號一樓,0910225
82452635,餵妳做飯小吃店,10019,臺中市西屯區福林里福科路５１５號１樓,1080306
45222344,冠池小吃店向心分店,10019,臺中市南屯區田心里向心路３４號１樓,0950606
98742055,采芙永和豆漿店,10019,臺中市南屯區大業里大業路121號1樓,0980929
47571677,金好早餐店,10019,臺中市大里區仁化里工業四路２６號１樓,1060822
40549617,辣媽舒食店,10019,臺中市西區公正里精誠路２５２號１樓,1040504
52419744,明昌食品行,10019,臺中市西屯區上石里杏林路８１號一樓,
39816973,大新三媽小吃店,10019,臺中市烏日區九德里中山路一段１８６號１樓,1020722
47490990,火板大叔韓國烤肉,10019,臺中市北區五常街５４號１樓,1050706
45866020,九號貓巷主題餐廳,10019,臺中市南區江川里仁義街217號1樓,0990921
38849960,騰妘飲食店,10019,臺中市南屯區惠中里大墩十一街２８２號１樓,1030818
45578766,集集小吃店,10019,臺中市大肚區大肚里沙田路二段５８９之１號,1070907
40528731,培園商行,10019,臺中市烏日區仁德里信義街１７５號１樓,1040401
72525820,戴麥客早午餐,10019,臺中市北屯區松茂里松義街１１９號１樓,1070409
45611385,菇之味商行,10019,臺中市新社區協成里協中街１８９－１號,0970818
82443073,卷卷泰式廚房,10019,臺中市西區忠誠里臺灣大道二段５６３號１樓,1080104
82443138,香椿素食店,10019,臺中市南區永興里高工路２２６號１樓,1080104
38863358,那一間居酒屋,10019,臺中市北屯區平德里綏遠路二段５２之１號１樓,1031125
82376383,哈拉炸雞店,10019,臺中市南屯區南屯里黎明路一段１０００號,1071026
39803098,風侑人文咖啡館,10019,臺中市南屯區豐樂里文心南五路一段３２８之２號,1020411
72533899,裴子晴河內美食坊,10019,臺中市南屯區大誠里大墩路１０６號,1070522
26806190,愛這味現炒店,10019,臺中市東區東勢里進德路12號,1000412
98749037,穎鼎彰化肉圓飲食店,10019,臺中市東區東英里東英路５６６號１熡,0920910
40702225,日初食堂,10019,臺中市烏日區北里里溪南路二段６５６號１樓,1041202
47510074,美術咖啡廳,10019,臺中市東勢區泰昌里泰昌三街６０號１樓,1051122
40700681,小珍珠晨食館,10019,臺中市西屯區逢甲里福星路６５２號１樓,1041120
45520646,范媽媽飯館,10019,臺中市南屯區楓樹里黎明路一段２４８號１樓,0960904
10980952,迷鹿咖啡,10019,臺中市北區雙十路二段１巷２號１樓,1000930
40670461,溪洲小吃部,10019,臺中市龍井區新東里新興路１４巷２號１樓,1041106
26815091,磨驛棧廚坊,10019,臺中市北區明德里忠太西路81號1樓,1000609
47493048,順道菓子店,10019,臺中市清水區南寧里鎮南街８１之２號１樓,1050721
09321622,小豬的店,10019,臺中市太平區新坪里育賢路８９號１樓,0950317
26961973,樂鼎商行,10019,臺中市西屯區福林里福康路43號,1010426
72512254,淑水早餐店,10019,臺中市北區明德里忠明路４０９號１樓,1070109
25247992,好晶彩小吃店,10019,臺中市梧棲區頂寮里四維中路335號1樓337號1樓,0990312
17387750,九福小館,10019,臺中市大里區樹王里樹王路415巷50號1樓,1010725
39826141,十九太郎拉麵店,10019,臺中市西區後龍里民權路２１３巷１９號１樓,1020923
82456034,貞好小吃店,10019,臺中市西區公舘里永成街１６號１樓,1080322
09332022,日日發羊肉爐店,10019,臺中市西屯區福安里安和路１２７之７號１樓,0950428
47498917,廟口肉羹店,10019,臺中市潭子區潭陽里潭子街一段６２號１樓,1050830
99941882,昆森餐飲店,10019,臺中市北屯區平心里崇德路二段２１６號,0940401
72318033,威力炸雞,10019,臺中市南屯區春社里永春南路５６巷３５號１樓,1060314
45542450,鄧姊珍饌廚房,10019,臺中市西區公民里五廊街２巷２號１樓,0961015
82436571,志溢餐飲,10019,臺中市龍井區新庄里遊園南路１２之５號,1071126
72540266,笙業商行,10019,臺中市南屯區大業里大業路８７號１樓,1070625
40610387,紅色咖啡館,10019,臺中市北屯區大坑里東山路二段９２-５號１樓,1040703
98734082,線西蚵寮有機海鮮美食館,10019,臺中市南屯區惠中里惠文路４６９號,0920530
40663308,八十分小館,10019,臺中市南屯區大業里大墩十二街１１８號１樓,1041021
47512988,詹師父餐飲事業,10019,臺中市潭子區大豐里潭富路二段１０１號,1051212
26970895,中華關東煮店,10019,臺中市中區中華里中華路一段１１８號１樓,1010704
45467874,竹亭餐飲店,10019,臺中市沙鹿區鹿寮里中山路５４９號１樓,0960531
72327482,東海英雄小吃店,10019,臺中市龍井區新東里新興路３８之７號１樓、２樓,1060508
38826087,紫林素食館,10019,臺中市梧棲區臺灣大道八段７７８號１樓,1030304
21415960,鎮川二麵食館,10019,臺中市北區健行里西屯路一段385號1樓,0940127
39848314,崎家小吃部,10019,臺中市大里區西榮里中興路二段３６１號１樓,1030117
47565513,萬將小吃部,10019,臺中市北屯區平德里文心路四段４６０號,1071130
38871505,鮮味高雄海產粥,10019,臺中市中區大誠里大誠街９２號１樓,1040123
72515822,鱻味館,10019,臺中市潭子區福仁里環中東路一段１１號１樓,1070201
72520368,鹿特企業社,10019,臺中市豐原區陽明里自強南街２３９號１樓,1070312
38867501,金色藍廚洋食館,10019,臺中市南區樹德里復興北路３７２號１樓,1031224
47482443,艾欣早餐店,10019,臺中市南屯區惠中里大墩十一街１７１號,1050509
26967929,蝦老闆活蝦料理,10019,臺中市南區福順里復興路二段148號一樓,1010611
26985932,自勵商店,10019,臺中市西區忠明里中美街426號1樓,1011029
39835275,森田速食店,10019,臺中市豐原區民生里民生街２１號１樓,1021025
45579456,三友町美食茶樓,10019,臺中市西屯區西平里逢甲路１９巷６號１樓,0970118
72516300,西元前咖啡廳,10019,臺中市北屯區北屯里昌平路一段２１之２號１樓,1070206
25231823,美麗華餐飲店,10019,臺中市大雅區六寶里中清路4段175號,0980522
72346988,寰宇美食館,10019,臺中市西屯區港尾里中康街１４１號１樓,1060914
38837774,好品味快餐店,10019,臺中市北區育德里美德街２０３號１樓,1030523
47472780,春鳴商行,10019,臺中市烏日區九德里長春街４１８號１樓,1050309
40595837,醉美味美食工作室,10019,臺中市霧峰區民族路１０號１樓,1040617
38863478,波克餐飲店,10019,臺中市大里區國光里德芳南路３６９號,1031125
26972009,南京水餃店,10019,臺中市西區吉龍里五權七街127號1樓,1010713
72342408,玖宴餐館,10019,臺中市南區崇倫里三民西路３２１號,1060814
98845355,色妹小吃部,10019,臺中市神岡區大社里大豐北街５６號一樓,1020719
10996722,旺來快餐店,10019,臺中市大里區瑞城里塗城路328號1樓,1010214
72558764,桂緣食坊,10019,臺中市西屯區惠來里西屯路二段惠北巷１３弄２７號１樓,1071005
47518110,浩克商行,10019,臺中市西區公舘里三民路一段３７之３號１樓,1060119
45867251,大旺角私廚料理坊,10019,"臺中市西區忠明里忠誠街117號1樓,119號1樓",0991012
38839533,井田日法美食館,10019,臺中市西屯區福林里西屯路三段１５９之５１號,1030605
47508078,西濱蛋炒飯小吃店,10019,臺中市南區忠孝路８１之１號１樓,1051107
38980074,桃李企業社,10019,臺中市新社區中和里中興街９８－１號,1040202
21428515,豐多食品行,10019,臺中市西區昇平里福人街６０－１號,0931223
26980346,代甲東小吃店,10019,臺中市外埔區大東里甲后路五段１５０號１樓,1010917
47384409,銘芳早餐店,10019,臺中市龍井區東海里遊園北路３８６號１樓,1050308
47483999,兩千金餐飲,10019,臺中市西屯區何厝里西屯路二段６９之２號１樓,1050518
10984628,岳家庄工作坊,10019,臺中市沙鹿區埔子里西屯路３７號２樓,1001027
05397851,焱蛇王餐飲店,10019,臺中市中區大誠里公園路７２號１樓,0900612
40652914,泰紅泰式料理,10019,臺中市西區後龍里向上路一段８號１樓,1040921
39690708,奧圖咖啡,10019,臺中市西區公德里精誠三十街１７號,1050203
45845193,進化北小吃店,10019,臺中市北區賴村里大德街225號,0981123
47514613,晴晴精緻早餐屋,10019,臺中市南區樹義里大慶街二段６之１６巷３５號,1051223
82453661,杉采日式專賣店,10019,臺中市北區賴興里北平路二段８７－２號１樓,1080312
72357979,品味香麵館,10019,臺中市南屯區田心里南屯路二段４３０巷８之１號１樓,1061128
39846293,風昌人文咖啡館,10019,臺中市大里區內新里中興路二段４８２號,1021231
26815402,大興雞腿,10019,臺中市南區長春里國光路73號1樓,1000609
72543242,梓哥早餐店,10019,臺中市西屯區福恩里工業區一路９２號１樓,1070711
82443171,丼脈小食堂,10019,臺中市北區育德里大德街８１號１樓,1080104
97893195,大家自助餐小吃店,10019,臺中市西區忠明里明義街７號１樓,0970807
47501390,阜瑪烤肉飯,10019,臺中市龍井區新東里臺灣大道五段３巷６２弄４０號,1050919
26973507,清樑飲食店,10019,臺中市西屯區上德里河南路二段４４７號,1010725
21443889,家鄉湯包,10019,臺中市北區中達里篤行路３３２號,1070709
25202637,十七街小吃店,10019,臺中市南屯區溝墘里大墩十七街109號1樓,0980515
38869748,高沐餐館,10019,臺中市北區淡溝里博館東街５號１樓,1040112
40652983,御品企業社,10019,臺中市外埔區大東里甲后路五段４６巷１３３弄８號１樓,1040921
47492786,斯威飲食店,10019,臺中市西屯區逢甲里河南路二段３０１巷１６號１樓,1050719
82456978,帕先生餐廚,10019,臺中市西屯區何南里大墩十九街９５號１樓,1080328
18326887,旺旺自助快餐店,10019,臺中市潭子區甘蔗里勝利路１７９號一Ｆ,0891222
38838561,瑞芝小火鍋店,10019,臺中市大肚區頂街里沙田路二段７２８號,1030529
26955867,月盈餐飲商行,10019,臺中市南屯區文山里嶺東路680號,1010314
25287017,二二八小吃店,10019,臺中市北區樂英里精武路228號1樓,0980525
45792490,秀妮商行,10019,臺中市新社區協成里協中街１７１號,0971223
98745118,磐利居商行,10019,臺中市西屯區何南里精明路50之2號3樓,0920722
25246092,米其林漢堡,10019,臺中市大肚區大肚里華山路52號1樓,0990128
45859421,蓉記小吃店,10019,臺中市南屯區春社里永春南路85號1樓,0990617
38856167,貞玉火鍋店,10019,臺中市北屯區和平里東山路一段３５０號１樓,1031002
38866518,不夜天小吃店,10019,臺中市龍井區新庄里臺灣大道六段５５號,1031215
72342343,食八津企業社,10019,臺中市西屯區福林里西屯路三段２８１巷１號,1060811
05751803,青山小吃店,10019,臺中市豐原區朴子里萬順二街９號１樓,0961115
05872588,常董園藝社,10019,臺中市石岡區九房里萬仙街岡仙巷6之6號,0750131
47513255,芳台南米糕小吃店,10019,臺中市大雅區二和里學府路１２９之２號１樓,1051213
25280470,味道健康美食商 行,10019,臺中市豐原區中陽里愛國街７７號,0980409
25235476,上蓋青現炒美食館,10019,臺中市豐原區南村里水源路６５８號１樓,0980728
45836808,美明早餐店,10019,臺中市南區崇倫里西川一路123號,0980730
25353509,頂立豆漿店,10019,臺中市南區樹義里復興路一段315號,0990121
39654365,巧手爐家庭美味料理,10019,臺中市霧峰區本堂里樹仁五街２號１樓,1020320
38850918,樂湜餐廳,10019,臺中市南區工學里工學北路３７６號,1030825
45266335,雲食泰風小吃店,10019,臺中市西區大忠里忠明南路４０６號１樓,0950726
99921339,阿不倒小吃店,10019,臺中市新社區永源里東山街111之1號1樓,0981209
72544740,義婕工程行,10019,臺中市中區大誠里中山路２６１號２樓,1070719
45865726,黎明可口餐飲店,10019,臺中市南屯區永定里黎明路二段90號1樓,0990915
26970255,無二肉包舖店,10019,臺中市太平區永隆里光興路529號1樓,1010628
72522014,食為大港式燒臘,10019,臺中市西屯區上石里西屯路二段２５１之１５號１樓,1070319
10986323,愛泰農泰式料理,10019,臺中市北區育德里美德街232號一樓,1001109
39817327,日升早餐店,10019,臺中市大甲區平安里文武路２４８號１樓,1020723
25310896,長谷川壽司店,10019,臺中市西屯區上石里西屯路二段253巷2號1樓,0980825
26992639,禾穠商行,10019,臺中市西區大忠里大忠南街82巷36號2樓,1011218
45868408,漢林餐館,10019,臺中市北區育德里健行路４８１號１樓,0991026
05557202,冠鴻羊雞城商行,10019,臺中市西區安龍里五權路２９之３號１樓,0951019
45840155,快樂鳥餐飲店,10019,臺中市北區健行里大雅路227號,0980916
45839381,明治太郎店,10019,臺中市南屯區大業里大業路89號1樓,0980903
25238467,思念平價小炒,10019,臺中市梧棲區南簡里大智路一段１０４９號,0980917
45837948,上泓園餐飲館,10019,臺中市西區忠明里博館路155號1樓,0980814
45295330,海潮飲食店,10019,臺中市中區大誠里柳川西路三段２３號８樓之１,0950830
10981306,小麗快炒小吃店,10019,臺中市后里區墩北里區甲后路645號,1001004
25249507,中古店餐飲,10019,臺中市龍井區中龍路二段176號,0990401
45843441,旭品餐飲店,10019,臺中市西區公德里精誠27街6號1樓,0981028
25299338,胡明月山房,10019,臺中市新社區永源里中和街一段山腳巷２０－８號,0980819
25303706,忠孝小吃店,10019,臺中市南區城隍里忠孝路106號1樓,0980814
72317983,晴天屋企業社,10019,臺中市西區忠明里中興街２６９號１樓,1060313
45828069,興翊食品行,10019,臺中市太平區光明里大興一街5巷66號1樓,0980206
25238038,食廬餐館,10019,臺中市太平區宜昌里中山路３段２１－６號,0980909
45416411,人間極品麵店,10019,臺中市西屯區何成里大墩十八街１８１號,0960316
45839988,清流蔬食坊,10019,臺中市西屯區何福里寧夏路176號1樓,0980914
45848142,萬月樓日式料理店,10019,臺中市西區公民里自立街９５巷１號,0990104
45838186,大坑店口小吃店,10019,臺中市北屯區大坑里東山路二段66之3號1樓,0980818
45843580,達宏飲食坊,10019,臺中市南區永興里高工二街57號1樓,0981030
21460850,存記快餐店,10019,臺中市北區育德里美德街２２０號１樓,0940126
47504586,圓圓小吃部,10019,臺中市太平區宜佳里溪洲西路１１９號１樓,1051014
99078084,阿錦鱔魚意麵館,10019,臺中市西區民龍里文化街149號1樓,0921222
38825209,大德利休閒小吃店,10019,臺中市南區積善里高工路５８６巷３號１樓,1030226
26974920,鴻巧傳小吃店,10019,臺中市清水區橋頭里中華路445號1樓,1010803
26845399,講美港小吃店,10019,臺中市大里區國光里德芳南三街41號1樓,1010427
82447872,蘿蔔二代蘿蔔糕店,10019,臺中市北區淡溝里博館東街３號１樓,1080128
45847657,樺源素料理餐廳,10019,臺中市西區利民里府後街45號1樓,0981228
26834837,玉蘭谷小吃店,10019,臺中市霧峰區萊園里仁德巷33號,1010204
25349816,賢記魯肉食堂,10019,臺中市北屯區新平里中平路710號1樓,0990113
98708872,捌玖豆漿店,10019,臺中市神岡區新庄里和睦路一段４１３號１樓,0920617
45846496,斑馬線義式工坊,10019,臺中市西屯區西平里文華路127巷5號1樓,0981209
25243525,白毛豬血湯店,10019,臺中市神岡區岸裡里大豐北街15號,0981214
72559742,阿逗食堂,10019,臺中市大里區祥興里吉善一街２－１號１樓,1071011
99115692,二月山家茶行,10019,臺中市西屯區福聯里國際街70之2號,0981216
40554863,夏爾餐飲,10019,臺中市西屯區國安一路２０８巷１０號１樓,1040511
25342428,東興蔡小吃店,10019,臺中市西屯區廣福里廣福路353號1樓,0990129
45847636,客家好棧小吃店,10019,臺中市西屯區潮洋里市政北二路301號1樓,0981228
26986030,老客富粥品店,10019,臺中市豐原區陽明里信義街44號1樓,1011030
26966386,唯達商行,10019,臺中市豐原區中山里府前街48號1樓,1010531
38955510,京味兒碳烤羊腿餐廳,10019,臺中市北區育德里美德街２４１號１樓,1031209
26818610,廟口阿嬤餐飲店,10019,臺中市北區長青里漢口路三段119號1樓,1000630
45824556,代福溫洲大餛飩店,10019,臺中市西區双龍里模範街１９之５號１樓,0980120
45842631,廖家豬腳店,10019,臺中市北屯區松和里崇德二路一段206號1樓,0981015
25241420,牛莊麵食館,10019,臺中市霧峰區中正路767-12號,0981104
45336439,紅香自助餐館,10019,臺中市梧棲區下寮里大智路２段２８５號１樓,0951027
45847002,高李雄燒肉飯館,10019,臺中市北屯區平心里昌平路一段288號1樓,0981217
72530990,渣凳早午餐,10019,臺中市東區合作里力行路８０之６號１樓,1070507
25311065,鄧家河南道口燒鷄店,10019,臺中市中區綠川里光復路11號,0981112
25240858,滿天星小吃店,10019,臺中市大甲區奉化里和平路１９６號,0981026
38849292,幸福好食咖啡館,10019,臺中市北區建德里興進路５８號１、２樓,1030813
13742505,陳記早點店,10019,臺中市南區江川里建成路１７３７號１樓,1050407
38838458,來客小吃店,10019,臺中市南屯區文山里忠勇路７０－８號１樓,1030528
82394657,魚吃不吃餐飲店,10019,臺中市南屯區溝墘里大墩十三街２號,1071002
25238348,鼎記北京鴨燒臘店,10019,臺中市神岡區社南里中山路４９１號,0980917
45755164,好家担仔麵店,10019,臺中市北區賴興里山西路二段２２０號１樓,0971104
45600599,新橋深海活魚餐廳,10019,臺中市南屯區豐樂里向心南路７６８號,0970124
47495186,東海小吃部,10019,臺中市大甲區頂店里中山路一段１３８６號,1050803
26980140,饗珍味商行,10019,臺中市大里區仁化里中興路一段４２４號一樓,1010917
87645767,昌珍小吃部,10019,臺中市西區大忠里五權一街194號,0990126
26986658,美善真坊,10019,臺中市大里區仁德里仁福一街15號1樓,1011102
82433384,鵝再來小吃店,10019,臺中市北屯區平德里河北路二段６８號１樓,1071106
72550361,樺師傅熱炒,10019,臺中市西屯區港尾里經貿八路７號,1070815
72544903,鐵馬道飲食文化企業社,10019,臺中市東勢區粵寧里新豐街９３號１樓,1070719
45848847,莓芯創意工坊,10019,臺中市北區賴村里五常街198號1樓,0990114
72320262,慶鴻精緻早午餐,10019,臺中市大甲區文武里三民路１８１號１樓,1060323
72536191,彼思咖啡專賣店,10019,臺中市南區樹德里德富路８２號１樓,1070601
18286858,寶島小吃部,10019,臺中市南屯區新生里環中路四段2號1樓,0990202
72358029,找點禎材蒔料簡餐店,10019,臺中市北屯區廍子里太原路三段１３７５號,1061128
45851032,至朋現炒店,10019,臺中市北屯區陳平里中清路72-52號1樓,0990224
26815228,豪家飯麵食館,10019,臺中市神岡區北庄里中山路1196-1號,1000609
39737534,夢鄉飲食店,10019,臺中市大雅區四德里神林南路５０７號１樓,1010920
40700367,嚴韓餐飲,10019,臺中市南區工學六街１１０號１樓,1041118
26982576,艾莎歐卡食品烘焙行,10019,臺中市北區建興里學士路２４４號１樓，２４６號１樓,1011002
38839581,老林記滷味麵食館,10019,臺中市西區忠誠里精誠路３－２號１樓,1030605
45844498,楓丹焗烤專賣店,10019,臺中市西屯區何源里華美西街二段453-2號1樓,0981112
82447599,水食均衡餐盒,10019,臺中市西屯區何安里重慶路５８號１樓,1080125
25241890,夢幻國度西餐廳,10019,臺中市沙鹿區北勢里鎮南路2段358號1樓,0981113
72336784,瑛瑛食堂,10019,臺中市南區積善里興大路３５８號１樓,1060706
94936609,五六六便當社,10019,臺中市大雅區忠義里仁愛路１０１號１樓,1071222
26809605,兆志康小吃部,10019,臺中市西區忠明里明義街3號1樓,1000503
25242151,拉亞漢堡早餐店,10019,臺中市烏日區烏日里中山路2段234號,0981118
25241343,蜀宴川菜館,10019,臺中市大甲區平安里民權路118號1樓,0981103
45536464,希望醬拌料理餐館,10019,臺中市北區新北里錦新街３６號１樓．３６之１號１樓,0961002
38862512,咪咪石頭小火鍋,10019,臺中市北屯區新平里中清路二段３５１號１樓,1031119
45833979,二房滷味店,10019,臺中市西屯區西安里西屯路二段296之20號1樓之6,0980617
25339514,台南蘇無刺虱目魚店中華店,10019,臺中市西區平和里民權路173號1樓,0981124
25243047,津味小館,10019,臺中市東勢區中寧里中盛巷25號,0981202
45843287,格別屋簡餐店,10019,臺中市西區吉龍里五權西二街42-5號1樓,0981027
45843961,凱麥便當社,10019,臺中市北屯區仁美里昌平路二段43-3號1樓,0981105
47494497,旅忱喜廚企業社,10019,臺中市西屯區何南里大墩二十街１０７號１樓、２樓,1050729
45846209,星河小吃店,10019,臺中市北屯區大坑里東山路二段60號,0981207
45870354,愛麗絲一一三早餐店,10019,臺中市西區和龍里西屯路一段113號1樓,0991122
45846117,大聖咖啡館,10019,臺中市南屯區大業里大聖街373號1樓,0981204
25243996,阿禎小吃店,10019,臺中市太平區東和里東平路354號1樓,0981224
10994371,風味焗烤小屋,10019,臺中市潭子區潭陽里潭子街一段３１巷３６號１樓,1010116
15683896,聖豐小吃店,10019,臺中市清水區橋頭里五權路七六號一樓,0920306
25240837,金孔雀小吃部,10019,臺中市豐原區豐圳里建成路２號,0981023
10995478,火旺小吃店,10019,臺中市南區長榮里永和街232號1樓,1010203
47619454,雷亭拉麵,10019,臺中市北區建興里永興街３０號１樓,1060626
45846279,秘密廚房,10019,臺中市西區公正里大墩十街75號1樓,0981207
02997939,丸一鮮魚行,10019,臺中市中區大墩里第２市場鮮魚類攤位第３４號,
45315960,歐克麵包館,10019,臺中市太平區新光里樹德路75號1樓,0950927
99906962,庭豪商行,10019,臺中市北區光大里大雅路６６號１樓,0930914
72339754,千逢小吃店,10019,臺中市西區公德里向上路一段３９４號１樓,1060725
38867707,烤場居酒屋,10019,臺中市西區中興里公正路１５４之１號１樓,1031224
45868478,御品湘小吃店,10019,臺中市東區東勢里進化路163號1樓,0991027
45398510,阿奇海鮮現炒店,10019,臺中市西區安龍里民生路１５８－１號,1071015
99931667,弘爺早餐店,10019,臺中市北區賴興里梅川西路四段２２７號１樓,0931021
45346942,晶寶臭臭鍋,10019,臺中市潭子區潭陽里潭興路三段１００號１‧２樓,1061225
45310156,捷盛自助餐館,10019,臺中市西區公益里中美街２２５號１樓,0951026
25311776,梁婆婆臭豆腐店,10019,臺中市西區昇平里美村路一段３１２號１樓,0980915
26978989,食代舖,10019,臺中市西屯區西平里文華路２１７之７號一樓,1010905
99910804,莉塔飲食館,10019,臺中市潭子區甘蔗里勝利十三街７號一樓,0930921
45837362,久流小吃店,10019,臺中市中區繼光里公園路2-3號,0980810
45837481,小東小吃店,10019,臺中市北區建成里東光路334號1樓,0980810
25280252,半島鐵盒餐飲店,10019,臺中市南屯區大業里大墩十二街１５７號１樓,0980408
47498108,創宇小吃店,10019,臺中市清水區下湳里中山路４００號,1050824
15689738,皮耶小館,10019,臺中市龍井區東海里遠東街121號1樓,0990316
25233499,佳香麵食館,10019,臺中市后里區后里里復興街５９巷１之１號,0980624
45755214,蟠龍會小吃店,10019,臺中市梧棲區頂寮里大仁路二段２４５巷１９號１樓,0971225
25353395,寶涔晨食舘,10019,臺中市西屯區福和里中工三路168-1號1樓,0990210
